address,total_net_pnl_usd,num_tokens,win_tokens,loss_tokens,win_rate,best_timeframe,tf_win_rate
0x8a86bcea1809b334b2780f99fcde76fe6b98c1dd,-4.50,1,0,1,0.00,-,-
0xb43c664c4f9bbec45e64d01ca196e9d906731cae,-4.50,1,0,1,0.00,15min,0.00
0xc7717cce997de2761327ebaa25fd3902d6c869fb,-4.50,3,2,1,0.67,hourly,0.60
0x44f0ef8bcc362ac9091e8eba227f925811ec432c,-4.52,1,0,1,0.00,-,-
0xcd9620b17a8a9b3def59d9d920e11866212b2924,-4.59,2,0,2,0.00,-,-
0x0dbe5e7e99e434cc3738ee41ecbbebd8efb7e1d8,-4.61,1,0,1,0.00,15min,0.50
0x4d48953e2965e5fc917afae16198caa5cbfd657b,-4.62,1,0,1,0.00,15min,0.41
0xca2e590888ee960c34f6c12cde5f739f755e88f5,-4.65,3,0,3,0.00,15min,0.08
0x62719f69250675ae0968c56127959dd47b934ac6,-4.66,5,0,4,0.00,daily,0.33
0xc16417d67e35f42cff2ce091ae2dfcb9731d55e7,-4.68,2,0,2,0.00,15min,0.50
0xff12c106c64b45a3a9791e3757a8aa39b8ff0e11,-4.70,1,0,1,0.00,-,-
0xf7d997a43d632b7faf0161254c83b78e5df9ef5b,-4.71,1,0,1,0.00,daily,0.03
0x16cb58acdf01a80d79b0d2c0422f14a1f8607edb,-4.76,2,0,2,0.00,-,-
0xbe6290b677815adb7371d28418f1a2bec13a976a,-4.77,2,0,2,0.00,-,-
0xac05ffadfc75e5e47d6728fda6df897175f632ad,-4.80,1,0,1,0.00,-,-
0x45468bd6f7f4b836cf20d6b420b39949fbdea3f2,-4.82,3,0,3,0.00,-,-
0xb4e4f6956993fe32bd893cf63887b150c37d9f09,-4.83,6,2,4,0.33,daily,0.29
0x5a4bd177659f624f5b282001f91d45d55e20434f,-4.85,1,0,1,0.00,-,-
0x900b822a1537d5ab6b6c101abaa9d4d70a8dafe1,-4.85,3,1,2,0.33,daily,0.43
0xe29164631ea23389767613a12cae89412208c2c9,-4.87,1,0,1,0.00,-,-
0x425f4d02db86e7d8da5767a96b5dc1da6ac40f7a,-4.96,1,0,1,0.00,-,-
0x718363b55e5f91c34391af33808742c56c605b81,-4.97,1,0,1,0.00,-,-
0x25c0dfb1daf0f722fa1359a9f59b0e8ffeb5c187,-4.99,2,0,2,0.00,daily,0.31
0x9b0765f2cc56da5bb37e558d8565d09b4848c578,-4.99,1,0,1,0.00,daily,0.40
0x6ce44840e5a239a1f98a19ee6747268787f4bb71,-5.00,1,0,1,0.00,-,-
0x5b68a8afea1dc6c81a0c0732b080bbe7b53bbec6,-5.00,5,0,5,0.00,15min,0.00
0x536eb45518ff85ca6f34a7ed04fd625bde6cc415,-5.00,1,0,1,0.00,-,-
0xc32472e5cc74856aa1b3b1329e4046337c253211,-5.00,1,0,1,0.00,-,-
0x880d1242cbb3e6d82d1e1d84220d52761585db9f,-5.00,1,0,1,0.00,-,-
0xdf7e91983a7d0dd5ccc38e3699a264d0eb1ea21d,-5.00,1,0,1,0.00,-,-
0x4794de0388054d44dc94fe2e9f30898a8868d6e5,-5.00,1,0,1,0.00,-,-
0xf2597bf72c85a3e8baf98f2b2f106359ec617592,-5.00,1,0,1,0.00,daily,0.50
0xbae0e0453264bea0d8767d2a5907b6a692205cd6,-5.00,1,0,1,0.00,-,-
0x338622bdbb3217aef72ebda67e24ec1f2dbac7d5,-5.00,1,0,1,0.00,15min,0.41
0xe8963e558605ddfb494982a148da3eb364af0374,-5.01,2,0,2,0.00,15min,0.35
0x2a2068df8cdc226976e283164970c77988aafc0a,-5.01,5,0,5,0.00,daily,0.10
0xbcbd2d06141c998334ee5de433fd74c0f7b9191d,-5.05,2,0,2,0.00,-,-
0xd9c06454afbdca6fcd9585d85b176aa290927fc1,-5.07,2,0,2,0.00,daily,0.86
0x61f660764666c84494fbbb05ea2653bd970b1a20,-5.08,1,0,1,0.00,-,-
0x2328c8615d22d2d46ffa60e9ba0570d4ac59e304,-5.09,1,0,1,0.00,daily,0.56
0xbd48bfff65dd2bc1e292494de86f9d2fde8cf238,-5.10,1,0,1,0.00,-,-
0x4b90f741a32115ee6f4d0f3c2bf9238580b2c258,-5.20,2,0,2,0.00,daily,0.05
0x54a78f8c6e64572111c5683a9efeed25a04c881b,-5.23,1,0,1,0.00,monthly,0.00
0x588fe8eaf5d8a23685fff48f502dfb5a95ff07d7,-5.24,1,0,1,0.00,daily,0.60
0xc99ca5426793a0dd3af430bae8fe048b36315c6b,-5.24,4,0,4,0.00,15min,0.47
0x335def9f628a3319d7f3a6a2c39e795cccb88f03,-5.27,4,2,2,0.50,daily,0.69
0xa87b7cb5075bbfe79ba33257a5021705bd24968b,-5.29,1,0,1,0.00,-,-
0x954b18d70045f61d6b0cf26675b7ede9e44ec3db,-5.32,2,0,2,0.00,daily,0.37
0x9f5be98bd1ff6dbea122ebebb4aa1cc65eb2e93c,-5.35,1,0,1,0.00,hourly,0.39
0x6bdeeb0e109af2730de545bf53d06f12be03b181,-5.35,1,0,1,0.00,-,-
0x3577354f2ff1400464f5ba17f5e4163f75254bd5,-5.40,3,0,3,0.00,daily,0.13
0x84e5c4905b61a39e64b180dd9321b894a106c41a,-5.41,1,0,1,0.00,-,-
0x88ad6170a0017d37832ea460acb368133a329e5f,-5.42,1,0,1,0.00,-,-
0x91542e60cf1c5e9ca64bf83615a36e6a85e38f2d,-5.44,4,0,4,0.00,daily,0.08
0x6cc8478f0de01d70205e45225e3e7e7c4c5e67f7,-5.46,1,0,1,0.00,daily,0.08
0x046c97f59f7067cd328467128c7a481742cd2a9c,-5.46,1,0,1,0.00,daily,0.00
0x3450a5a6c9f7b35caa976d2d064b51dab3bd6793,-5.55,1,0,1,0.00,daily,0.40
0x5d565e22a32ec1c0c8e118827587b2872dd8c6d9,-5.55,2,0,2,0.00,15min,0.46
0xc615442c5ec55873d6ea6bfb5e3eeae7e53cc7ae,-5.56,2,0,2,0.00,daily,0.38
0x6fdddf25b92251ed1515703cda43bf8ff5f5d385,-5.57,1,0,1,0.00,-,-
0x4849f1796ef32cf12d6208f9905bdcb6994a302b,-5.59,1,0,1,0.00,hourly,0.10
0xa7336125f44a3b19193d1069b5cc20f89dc081b6,-5.62,7,0,7,0.00,15min,0.21
0xe73b2da60e2c990315c2afa30c3290a561318f0a,-5.62,1,0,1,0.00,15min,0.57
0x986980d23e5320992caaa3b75996474140c61032,-5.66,1,0,1,0.00,-,-
0xa9412ae155e30219a2b3348b5f57bc4e2d73ec2e,-5.70,1,0,1,0.00,daily,0.71
0xf3896eaf94915e42b057c8e434808b12bbffe45d,-5.70,2,0,2,0.00,15min,0.69
0xaefb869afaf1864e64c7e849baa45c195857a0ef,-5.72,1,0,1,0.00,-,-
0x52a4931a3d7e08b9378e30f6d2ae8281c7927fe3,-5.77,1,0,1,0.00,-,-
0xccf5f90e57188815f12b881c52144cf1cc4f42f2,-5.79,2,0,2,0.00,-,-
0x23e4ead2d5874636036e2a9430df57cbb7064d1f,-5.82,1,0,1,0.00,-,-
0x33c8e6cfd4d6ccbc611785df20283d3ff5b468d7,-5.85,2,0,2,0.00,-,-
0xbd02173c2ca510bd5ab97a0fea59c1707a9108c4,-5.85,1,0,1,0.00,15min,0.30
0xac70eaad7da831d0327eb5d7e9e7e0cfdbfe2d8d,-5.87,2,0,2,0.00,-,-
0x28cd39e4a664ae88f7c62bbda47d96c5600133a2,-5.90,1,0,1,0.00,daily,0.08
0x62027deda76abf7ef14f8378d375145434d2c4ea,-5.97,1,0,1,0.00,-,-
0x0de17dcd13ddd7579585957afee66b119095c735,-5.98,1,0,1,0.00,-,-
0x0df3c4a07d5a249c5a6cca02120a4e190e6b53d7,-6.00,1,0,1,0.00,-,-
0xca21960ebeafbf2fdc40d95dc10c04ace133b07c,-6.00,1,0,1,0.00,daily,0.67
0x1b64948ef11be65a203133933c67a82be07372ea,-6.00,1,0,1,0.00,-,-
0xf83b6bfbf88e67973e9ae4a01aeed9b20c4d167d,-6.00,1,0,1,0.00,-,-
0x2d2fceccab772984b6132c6cb9b150cff449a285,-6.00,5,1,4,0.20,daily,0.30
0x44e4b3c68301b20f17dd9e6ad3fe0cbc6debf624,-6.00,1,0,1,0.00,daily,0.10
0xdad3e718156ad23164f2b46defe52547b80ae119,-6.00,1,0,1,0.00,-,-
0x805828c3a10959f2a0a2a03212d2f529fcc2d347,-6.00,1,0,1,0.00,-,-
0x5cf7d034addf8c34c6c835108c58c435b25291be,-6.09,2,0,2,0.00,-,-
0x3e3b1ad6ab7fb706cda0477eb29463dc1122f7c2,-6.10,2,0,2,0.00,-,-
0xb7a2fb693f5ad703dd19d44a2e6f0d37c16fe144,-6.10,1,0,1,0.00,15min,0.27
0xe615f03ac7ef772375bf9589af53325e7000506f,-6.20,2,0,2,0.00,daily,0.34
0xc54f5fb9fdf703d0b6ef5e6dd1896183f947dce8,-6.22,1,0,1,0.00,-,-
0xc74cc5d1fd2f653980fd54163809c5f34da83c3e,-6.23,3,1,2,0.33,15min,0.21
0x3a090da22b2bcfee0f3125a26265efbcd356f9f7,-6.31,1,0,1,0.00,-,-
0x6ff5cbf42c28889b0fd4a9c5d9b0a21471168c41,-6.33,1,0,1,0.00,15min,0.35
0xc4b6708572627f8b7a3ed84b29f78a873213c475,-6.37,1,0,1,0.00,-,-
0x4e528d77779b5728cf4416d603c7b737815dcc7e,-6.37,2,0,2,0.00,-,-
0x8da78b2b6d9179c3187d9db9a502137dc925f04b,-6.40,2,1,1,0.50,daily,0.33
0x13e92f1cd635990b84bccc0cf445e7f848c17cd4,-6.40,1,0,1,0.00,-,-
0x6435ab41703c1f39385ccc00f7919b4ca36eccfc,-6.40,1,0,1,0.00,-,-
0xd9c99cd067695d67b0202cfb491d45c17849be1d,-6.41,1,0,1,0.00,-,-
0x16b251e0f8b8315a871e7a14596a01da3b53aa5a,-6.47,3,0,3,0.00,daily,0.22
0xc58981df5f0283ee6967d840a30fad79cc595614,-6.53,4,0,4,0.00,hourly,0.10
0x0f992a479833c8d76ad2bc31d59b735a1086cc23,-6.55,3,0,3,0.00,-,-
0x364cb6a01f3437018a3f75cb405d0d68e6c42e92,-6.60,1,0,1,0.00,-,-
0x6ec28677630772484ae12ac0bc27583c1a80b5d7,-6.60,1,0,1,0.00,-,-
0x9fc1f55bc86e0539fe1011142a0e4f7f570aba28,-6.60,1,0,1,0.00,-,-
0xc4663587f27028b9a456459b9ade3a1d1b52e660,-6.61,2,0,2,0.00,15min,0.38
0x3494226892fe4556cfde3ecd0715211c1d0c04f4,-6.65,8,0,8,0.00,daily,0.18
0x5d67b38a8af03ebae0a0e91b0625ce4dce80ca41,-6.72,2,0,2,0.00,15min,0.47
0x6119ada7cfba0bdaf66d3f3ca40c60b29eaa9ae6,-6.72,7,1,6,0.14,daily,0.36
0x20a1fe53b05728df0e4cf9fce693cd52c96ca9af,-6.75,1,0,1,0.00,hourly,0.29
0xf360e2e2e385fadb6238fa686a3de231b3ca6726,-6.76,3,0,3,0.00,-,-
0x051b59049fbda656f161bdda9939607b4a5a09d4,-6.79,1,0,1,0.00,daily,0.78
0x0526232ea06230ba98bd849be108dcffd2f79fc3,-6.80,1,0,1,0.00,15min,0.24
0x22bd1233247fcfd5816487d7d32b3f384e1f5211,-6.80,3,0,3,0.00,daily,0.24
0xbacd15fb9ec68b17b8f91801ecff83e637781dfa,-6.84,1,0,1,0.00,15min,0.24
0x8147a7191fd7e0077e4cd4b07fa6ec3044e97f6c,-6.98,1,0,1,0.00,daily,0.20
0x8b9a936fd5cdad34584f04622aa29865be5f4f72,-7.00,2,0,2,0.00,daily,0.48
0x7c083617cd61b242b3dda9954be4d073c099af98,-7.00,2,0,2,0.00,daily,0.37
0xdbbe470c5fbf0ff87001a95f0022125134f644c6,-7.00,1,0,1,0.00,-,-
0x7b9880dde3f651e410710c83373ab11c109e5cfa,-7.05,1,0,1,0.00,-,-
0x5d58e38cd0a7e6f5fa67b7f9c2f70dd70df09a15,-7.06,1,0,1,0.00,-,-
0x0c378ba9fe344f14d45b8036574f0e9d90773fd1,-7.06,6,1,5,0.17,daily,0.21
0x1a90bd921e2594d1ca6a7c2a8e2a6677474f8218,-7.11,2,1,1,0.50,daily,0.59
0xf104b5f0447404ca9ca9455d92ad2b8deb65d34c,-7.12,1,0,1,0.00,daily,0.54
0x439d495ea05068a4b72b1595f13c8c66e7600e14,-7.13,1,0,1,0.00,-,-
0x7973663c1908326176d1823dc22ff7c5d3db34d4,-7.23,1,0,1,0.00,-,-
0x87a4a4e006ea15b9f59e17ea8e434739c412953e,-7.25,1,0,1,0.00,daily,0.26
0x2910f55dfc3344a87ff232b8e7e057b1b1ed4ca9,-7.27,1,0,1,0.00,15min,0.75
0xaab40586b9fc29756563c79cabc86498aa7c6965,-7.31,2,0,2,0.00,-,-
0x38b45dd6a802b39f50d73a16bcd95593d16b0b12,-7.32,7,4,3,0.57,15min,0.43
0x0c1ffd39e0eb6d7273034aaa019acbb7e7c74a4c,-7.33,1,0,1,0.00,15min,0.85
0x4c8b6a2114a775467b72f61ca7ac015c76a95d3d,-7.34,3,1,2,0.33,daily,0.48
0xffcffeec9fe81542525a45d9e119a77dd7afec0e,-7.41,1,0,1,0.00,-,-
0xe6f837106cf82c2a6c9411d9a867c7acdc01c35e,-7.45,5,0,5,0.00,15min,0.37
0xba64903a31460e59744eba6081af2f828eae048a,-7.45,1,0,1,0.00,daily,0.05
0xff299798182a5a1846f3c9e627daa3226627f008,-7.46,5,2,3,0.40,15min,0.45
0x788f0929cd4b8b18aa8e5be8f24cb5c12147c351,-7.46,4,1,3,0.25,daily,0.39
0x308e33e32751d8f84387f61692452d7a6cbe90c9,-7.50,1,0,1,0.00,15min,0.81
0x5b4113676130921c35d29301e88ec9958f4501c7,-7.54,1,0,1,0.00,-,-
0x9d81b2b05054312efdec0ebf701d30d2d0b09f3c,-7.55,1,0,1,0.00,-,-
0xe3f145affdb010e8039674327d46fbea2064719f,-7.64,1,0,1,0.00,-,-
0x3a7afc4d74256cd7324ec46c7a92b93e5b3415a4,-7.92,1,0,1,0.00,-,-
0x34364fe3133807049c9fc4e688e4f0d54f4a4c8d,-7.93,1,0,1,0.00,-,-
0x6edac6515ce05b477a26400bc5b65af4f6f47b1b,-7.96,2,0,2,0.00,-,-
0x9f7cabac57113b6e5dfb3dc16a8d78dd3dd85a30,-7.98,1,0,1,0.00,daily,0.52
0x2f759351ff35d4903b55741476bd6036135b6ab5,-8.00,3,0,3,0.00,-,-
0xf236266b7670f31d4c6902ff1e29b4dc284220d0,-8.00,1,0,1,0.00,15min,0.22
0x6f9e5759019ad0c600cd3a76ee29f6172051a7df,-8.00,1,0,1,0.00,-,-
0xc792709b621061078572c35d28d822526e4f8986,-8.10,1,0,1,0.00,-,-
0xb53c2975c221fa37906c43a8eaf9f5d2ebedeb0c,-8.14,1,0,1,0.00,hourly,0.46
0x84449adc1338287bafcceeecf94d943719291cf9,-8.22,2,0,2,0.00,hourly,0.10
0x65e00c24a2e9f406e9eb60ee4f1120633440e51d,-8.23,3,1,2,0.33,daily,0.31
0x92b579c18404156883110e99a7a4200ff4e42def,-8.24,2,1,1,0.50,daily,0.16
0xa5a9b02e59d3af7084bf11da21a3be3e755b45ff,-8.26,1,0,1,0.00,-,-
0x07fb18c519fd05d3865bf1fd2c01ef9172e6f0d5,-8.50,1,0,1,0.00,daily,0.07
0x0af4703b596d9ae35d8021a2430ff4fea629dc6a,-8.53,1,0,1,0.00,-,-
0x386c140d6515504935a4bc1f611dcdecaebbd964,-8.61,2,0,2,0.00,daily,0.55
0x09195dfa529654e1e61dc053b08cf52997b9fcbc,-8.67,20,1,19,0.05,daily,0.29
0x92868abf0a6618dec508a309aa784090a46f3d52,-8.69,1,0,1,0.00,-,-
0x4f241e2a78fa878e8a7286aae4a181df282f513e,-8.79,2,0,2,0.00,-,-
0x3060a7ce185612b7c34b210f94668f2a2dfdc709,-8.85,2,0,2,0.00,-,-
0xb3f780105cd4162d39c5764aa76a73437d928917,-8.86,1,0,1,0.00,-,-
0x13ff290849c6fef06efde63dfe643e62767716a3,-8.88,4,1,3,0.25,-,-
0xb6cd9592cecbaed16451115b00c7c2dbeb8d77c1,-8.90,1,0,1,0.00,-,-
0x47863df0c8ac16e46841d6326ffadcf3b53bff95,-8.96,1,0,1,0.00,daily,0.50
0x48385be07af9125ef632cc37cae466b03fee30f0,-9.05,2,0,2,0.00,15min,0.62
0x7927c68f20bff2bb243e36f0f344ed58bff4a49e,-9.18,1,0,1,0.00,-,-
0xec6c700a00fa68a2823719c815b495fba66423c7,-9.28,1,0,1,0.00,daily,0.35
0x33ec6a7a4937bf5b5231d2aa3fb39eac141d5d24,-9.40,1,0,1,0.00,-,-
0x8adc70470b0cd5fd1562be4693d88d6df29bceaf,-9.47,1,0,1,0.00,-,-
0xacf24a75ae6eb453b768b582311fcad23acdecfb,-9.47,1,0,1,0.00,daily,0.26
0x7447729554b0affaeeb30f8eb31dd75b182b91ec,-9.50,1,0,1,0.00,-,-
0x766dd6056160205fa81cf3f97984cf7b6a1afd2d,-9.53,1,0,1,0.00,15min,0.51
0xc1b77a8c0920428ff798059d05b487d9bb2dd976,-9.54,1,0,1,0.00,daily,0.42
0xfba6107ec4e7bcfad5da4dc832520b644240e400,-9.54,1,0,1,0.00,15min,0.58
0xc57bb28919755e5aac4351f180f6935ec9e166bd,-9.55,3,0,3,0.00,15min,0.18
0x47dd8ef9ce00e6e8f410bacfa437a84c753243ff,-9.59,1,0,1,0.00,-,-
0x4975e6b79893f72b2ecfe43cbbaa3cb7ae7c7e40,-9.61,1,0,1,0.00,15min,0.53
0x224a44d6f3731bf2c71554aa1476b10710a7e196,-9.65,1,0,1,0.00,-,-
0x97c5a7e210539e6e19f8d9e158a1a7899f2e91d1,-9.70,3,1,2,0.33,daily,0.30
0x365b4c4d3d38fc776f076469aad476f1fec89c42,-9.78,1,0,1,0.00,daily,0.35
0x9573a7e838bb3fd1ff8e507b4955079f1f52246b,-9.83,1,0,1,0.00,15min,0.71
0x8ab450d2850b5ca3f4807b078095152b5fb6676f,-9.90,1,0,1,0.00,-,-
0x8c05b65abdd1341122e2ff6dc6aa9d325b852fcd,-9.99,1,0,1,0.00,hourly,0.26
0xec03c3f47e89d917ba14ff57d22189c960427cb5,-10.00,3,1,2,0.33,-,-
0x83f0d4c837c31ad03363f82b6bf67f0f93b65c52,-10.00,5,2,3,0.40,-,-
0x7c96500a7c48679c962d44746149dedff7cbcd77,-10.00,1,0,1,0.00,-,-
0xdd2d27b6f1d6db1ef99dcc63089dcaeb2b21ed83,-10.00,2,1,1,0.50,-,-
0xf6734a9d1685f5fc572e53596b1cfb51114b68ec,-10.00,1,0,1,0.00,-,-
0x612ea6552c083b0abc374197e127da78fecd8427,-10.00,2,0,2,0.00,daily,0.47
0xa5191df6d86867616b9cd8f6cdfd31d2003b86da,-10.00,1,0,1,0.00,-,-
0x96f24f39efd10bb3427a9e4f6f437276fc41c836,-10.00,1,0,1,0.00,-,-
0x9160d17ff32202b684adb512350824d51f861705,-10.01,46,16,30,0.35,15min,0.40
0xe89eefd49c7ceec5ba27768bd2a0f04bf71ebb74,-10.03,1,0,1,0.00,-,-
0xccdd8c55eb0ca57882facfe84ebd910628370429,-10.10,2,0,2,0.00,-,-
0x34ed5b3a0f8ac5034baf6896bf03e6380041cfe3,-10.14,2,0,2,0.00,-,-
0x085dc8f3efba535516ac10ab0c45a3fe5a405302,-10.16,1,0,1,0.00,-,-
0x99108ea0b9ace5955a693ed8a21004d82a10697f,-10.19,2,0,2,0.00,daily,0.22
0xe7a86770403f0284a74d1cc7778488483afbec99,-10.40,1,0,1,0.00,-,-
0x7999cbcea44648496e1e712f7a45bca06ecbc5a4,-10.56,1,0,1,0.00,-,-
0xe844e8b5e57e3d4bfc00f7690142215e628c7af2,-10.56,2,0,2,0.00,15min,0.04
0x1cad5d8d98e6361ca58408cba401b01434114ce2,-10.61,1,0,1,0.00,-,-
0x59ff692f9766700f9112d2333f9c9726f0da6494,-10.66,1,0,1,0.00,15min,0.24
0x5a5317fe0ae8e204b0b58e28df9cdef20d541b12,-10.88,1,0,1,0.00,-,-
0x0f8c9bfcd2511846c67413bf7f1addee3666686f,-11.00,2,0,2,0.00,-,-
0xc708bc3ef0d639b9e26407310159bc5b80924ebc,-11.07,2,0,2,0.00,-,-
0xc2ba15be2190b2d5716ced326df9672eba623d9c,-11.12,2,0,2,0.00,15min,0.34
0x57a82b82b0f3e77c0db81ea64c53b0ba1be09e5b,-11.16,1,0,1,0.00,daily,0.46
0x9c76cdb43fb46454da005fbc82047a64a18ec926,-11.17,5,1,4,0.20,daily,0.10
0x577346971f8d0a1338bc340a7f540a0b6f1ddc71,-11.33,2,0,2,0.00,hourly,0.39
0x4b957359f85b96844b245e68e390e4f016a9b23e,-11.35,1,0,1,0.00,-,-
0xe4e21c0ac3dff6f7495373805cae9943001cf97f,-11.40,2,0,2,0.00,-,-
0x97472f1658ef969c36531baaf7fe8b53f3823f0f,-11.41,1,0,1,0.00,-,-
0x6335b3ad24f6fd814c9bd083e4ab79926904ca2b,-11.45,2,0,2,0.00,daily,0.00
0x9359448a5c47857c6dba1b583c988221b659f2c1,-11.59,1,0,1,0.00,-,-
0x51ddf52ddb33d5c09309181cb8141a1972a7c727,-11.75,3,0,3,0.00,daily,0.35
0x56bad0e7a00913c6e35c00dce3ec7f7cd6a311d7,-11.75,2,0,2,0.00,15min,0.55
0xb3b2f14e7c4c84b5dbf5ec5a55813f96f193148b,-11.95,2,0,2,0.00,-,-
0xe66a637aacb76d235c3703e8805ad4b6c483a0a0,-11.97,3,1,2,0.33,daily,0.62
0xed3877b507d8cd44430469d41009cc9f159fa7aa,-11.97,1,0,1,0.00,-,-
0x5747b2606c9568f7f903411523ef75e92b1c7fdf,-11.98,4,0,4,0.00,daily,0.20
0xcb23cd78c5dbaeef30de8c9e9ebac642701e68e3,-12.00,1,0,1,0.00,-,-
0xd21cfc53a6beb6d9c3b4229eb54a9f65e1966ab2,-12.02,4,0,4,0.00,hourly,0.38
0x3a3915f6c70216ef968f23fb98c3a4a06d64bf2a,-12.03,5,1,4,0.20,daily,0.22
0x4ad313637b1505bbfe10f30a884d312b4454bffa,-12.12,1,0,1,0.00,daily,0.21
0x2b1cd3b39819a195201759a137b67cdaa03002d3,-12.27,1,0,1,0.00,15min,0.30
0xfe6c25e21a95f24ead33d97d782ea717f6734f6f,-12.37,1,0,1,0.00,-,-
0x26f20ba0fdea826a6da6e8e3d5b483e37efee1dc,-12.50,1,0,1,0.00,hourly,0.67
0xff0368c6a09fb9585d63f08a42b5cb5e83fea3e3,-12.60,1,0,1,0.00,-,-
0xb1cbb5b67890db38d718b79947767389b5b1fb77,-12.64,1,0,1,0.00,daily,0.57
0x444a3ce281c0667dd558784151ae68bcb5c300be,-12.64,1,0,1,0.00,15min,0.44
0xb68857b13fb99d567ebb0285a2f007ce035bfcdb,-12.64,1,0,1,0.00,-,-
0x1852907bc254c62e1acf4cfba8edf21bd9fdcb4e,-12.67,1,0,1,0.00,-,-
0x9c01bf0323f74b8f4d9786c6ca89cc39b549a338,-12.70,1,0,1,0.00,-,-
0xd24348dfb65e602c6b71a434160b61802b663398,-12.73,4,1,3,0.25,daily,0.20
0x985e70ee1951e608e764cdbc8a9821f6fde66894,-12.81,1,0,1,0.00,daily,0.38
0x7b0f30582737c82e524d8e690e7d0cabbe5de949,-12.81,1,0,1,0.00,-,-
0x9013e637016a5501ad1e67e398c8398c821ae7e0,-12.86,2,1,1,0.50,-,-
0xb866e020d08a3257efd7ea991e56a8bcb8d7977f,-12.87,1,0,1,0.00,-,-
0x0386204f5c2b4a7cb52c357753287aec96134789,-12.87,6,2,4,0.33,15min,0.24
0xfa5cad53809273518ba4b0dc7f530c4ff842be69,-12.91,1,0,1,0.00,-,-
0xb2c35df3e15414266fcb6a998e1d45112dde9f3f,-12.93,1,0,1,0.00,15min,0.21
0x61d9c6a332fe9d99ac1584b55a0153b42600e0ce,-12.98,3,1,2,0.33,daily,0.35
0x7fff8be71bf0b2a35d22600b4f3369c67d52665b,-13.00,1,0,1,0.00,-,-
0x949be154e95f8fbd32e4c1db658888f19b04d2ff,-13.01,1,0,1,0.00,-,-
0xe1e7389f1aae2dac8179e3999b3028fcb28373d0,-13.02,10,0,7,0.00,daily,0.09
0x4fab2778f7ae063a5d3d0d28222d38ffbc2d708b,-13.04,1,0,1,0.00,-,-
0xd19f62ddc5e9ee0ab37827084431ebc871994bbe,-13.05,5,0,5,0.00,daily,0.17
0xcb1551888f77873d7679ec1e7447b4c7d3e7cbda,-13.05,1,0,1,0.00,15min,0.36
0x120f8fdc80409258dc3cb85ee7b74db90ee257c2,-13.09,1,0,1,0.00,15min,0.38
0xdebdc037fe12d0507e8b92dd5767b92081bfbf64,-13.18,6,3,3,0.50,hourly,0.66
0x5c603cf3556d0a9a3c7eb0962844eb3bdf849c6d,-13.43,3,1,2,0.33,-,-
0x7fa7aa866bac6a8bf6861ead63adeec111559c33,-13.44,2,1,1,0.50,hourly,0.91
0x9c1e16f23740b3cce806a3ffc54ebc11f8e92fd2,-13.44,1,0,1,0.00,15min,0.48
0x8bad248600116d0198acaaec7eeccf316ee9cb1a,-13.47,7,0,7,0.00,-,-
0x6f6adb679493fc0ffc27f32cad81c4284f9486b4,-13.67,1,0,1,0.00,15min,0.12
0x8e9cd5ec7a26d602b63b4bc4c193febb83c8ed64,-13.73,20,4,16,0.20,15min,0.49
0x66808de92cf180de549f716571e6301912d9dac9,-13.73,2,0,2,0.00,-,-
0xfc8f8427bf21304d6d7bb0a3e55c92f20a6e3782,-13.85,1,0,1,0.00,daily,0.57
0x7cb1c20fe2ae9818c7af6a016b79b615ee03984e,-13.87,2,1,1,0.50,hourly,0.61
0x9cf752d43e9d5ad5fe2099a22db62fcd5586a506,-13.91,1,0,1,0.00,daily,0.26
0x49de1629c4a8a6bfce18656f2348903e497eed7b,-13.93,3,0,3,0.00,15min,0.00
0xd3c75dc837b8c16640a8bfc5dc987282ec032b66,-13.94,1,0,1,0.00,daily,0.35
0xa118dd4d292e9e2b4dd3b4f0e8d29b1fd983e021,-13.95,1,0,1,0.00,daily,0.50
0x6ccc3c63a4b88e40d84b71b98586ce0848bd585f,-14.00,1,0,1,0.00,-,-
0x972bf37cae72a169e17ae0e6179821d5778b78ba,-14.07,1,0,1,0.00,daily,0.65
0x6cb5d9857a68337212072ed80a8d30c631f76cbd,-14.09,1,0,1,0.00,-,-
0x061ea747736556edc1e2a926fb7faf939388d217,-14.16,1,0,1,0.00,15min,0.44
0x39fd921acf9be28b17a422bf624dc6b30685849e,-14.17,5,2,3,0.40,15min,0.28
0xb1a9b1be962f58e9aa55f9150c97aedfd38ad58b,-14.24,1,0,1,0.00,-,-
0x8144984bd8f73a776fb6003f88ded1eac0089ee0,-14.32,1,0,1,0.00,-,-
0x6952bcc5087ffc3d9b4980b04b25bf250864f603,-14.39,1,0,1,0.00,15min,0.44
0x91967c26b299f5668b803f888c06d93a3bd33176,-14.48,1,0,1,0.00,-,-
0x7253a388d304041c87ffe9cdff21d6c5fcc6b053,-14.73,4,1,3,0.25,daily,0.31
0xe649efada9a6335c2bcf82569a9a9e30819b4e37,-14.74,2,1,1,0.50,daily,0.90
0x31fed1eb28687d3ec173f44c417be1a9addfad2d,-14.84,1,0,1,0.00,-,-
0xc0b2820b42cd281dab5dba950da4264fd4a37b9d,-14.99,5,3,2,0.60,15min,0.59
0xc57a3f23c3720656bf205b9c1d0979bea3fa9a5f,-15.00,1,0,1,0.00,-,-
0x4d9b86e4004002eec46bfebe5086836f8231eb8d,-15.00,1,0,1,0.00,-,-
